pos_error,ang_error,N_eff
22.855024578029273,3.118010366816182,5.017065883225765
22.79772868886164,3.1135259905624197,1.4883234573784285
22.72724110229461,3.1215471768290586,1.8154105680946064
22.682328149744976,3.124562225070129,2.474656994391796
22.65270104915453,3.1197309860647,2.078907915218444
22.633685662099225,3.1164122289319973,1.7390411126123593
22.631265041388943,3.1120051218171083,1.4359589501465073
22.641205730158877,3.106188286292597,3.3631536731263862
22.678456107492405,3.131453862010474,2.0617636678982687
22.71356197979899,3.1242513593630994,10.176487191844325
22.757792817415044,3.1189430629924257,10.645058692037802
22.749854958578652,3.113368817079237,18.560221360409702
22.82232220217391,3.130292446129056,1.4066140268848908
22.84619718241951,3.12960709009939,4.857321922588009
22.854561524905463,3.124824545031668,2.7602411558382207
22.867200321337773,3.123411377392439,1.003865145048031
22.895188773449277,3.1110753908542907,2.322567228319274
22.889594169610717,3.1116397786203027,2.047640516819429
22.91062667836578,3.1095532716611967,1.252912425825937
22.956157157260066,3.087502171022702,1.0000074285322296
22.955364129918767,3.0983061603597193,2.032860760887303
22.99392124271103,3.089500851164675,5.997973798868881
23.036246163853654,3.078904772680087,1.0213437759822084
23.046539261297895,3.0772023509693556,2.1831315410850833
23.071655749841216,3.0733616400640282,1.9266222126265264
23.096041903819476,3.0705995887532715,1.0001666889877865
23.09504609796777,3.084626383503806,1.0000000188613036
23.11576749912574,3.0930635256701335,2.577848902214025
23.153755195764433,3.0922840935766516,1.0096412754170745
23.18893548798904,3.093607921702357,4.157133336270142
23.22852765166739,3.093195700446885,1.532214814955358
23.27335727009731,3.088303065125697,1.268394896508008
23.337769506409526,3.0783456300109195,1.0000000022946205
23.3676891938392,3.0878600471927076,1.0324981726915363
23.425237297537628,3.0796177073212023,2.4221230006706045
17.903373313132185,1.5271465895745195,1.0000026227815582
17.985732359493706,1.5491631994215929,1.0008144952104303
18.067019283945864,1.5609853605366037,5.40619440911293
18.108876748447205,1.5558967212222796,2.1040689603762015
18.154166351356178,1.5621576099061514,2.921877422480073
18.339245451870124,1.53701573984509,1.0001728954368112
18.455157850631,1.5562209174514305,1.7275745164805016
20.903032170864662,1.533955444269597,1.0
20.886308376223706,1.5509865993531369,1.4404685371886297
20.940090973441134,1.5479910409696667,1.1167487656944883
20.916608184849323,1.5448508565515937,1.8117306983523505
20.984028816380633,1.5357461385684232,1.0001201386074536
21.02215754017469,1.534917393181203,1.0000000000185043
21.026407736168775,1.5337798825541527,2.295309463976858
21.004893135808995,1.5344246692687478,5.324831145444473
21.055782527199955,1.530620316227504,2.58712938457014
21.08024408728132,1.5280984564818614,1.5330050477379946
21.10071635508565,1.525373012494031,1.1816245174600746
21.12058926801334,1.52504403020972,4.18645554436387
18.981719011079846,3.047177580884067,1.0
19.156461353065232,3.0490292192777035,1.1951600584670936
19.41335410042149,3.0294609398770347,1.623515291071708
19.645984591052347,3.012829929011962,1.736303264263999
19.818532513042058,3.006983643177048,1.0000000592839933
19.987652760512717,3.014063798486728,1.0
20.171920423154674,3.0223928111998437,1.0037480805172676
20.339316865924502,3.0340021827963466,1.0
18.571488228288853,1.624765134620889,1.0000000000000013
18.714642109835598,1.6073856374091966,23.98330019574274
18.720131738437253,1.6065076960590334,3.0924406051612277
18.894820297976175,1.5855757019278622,1.0
19.109214405216044,1.6015698966806122,1.3543558103442601
19.281447700556097,1.6021647398326115,2.8313978960212673
19.440200391171878,1.5946012367480222,8.119321668528054
19.68414800135871,1.5828536473523027,1.005494169454508
19.865052875203133,1.5742433732628933,3.4405266737928337
20.075737534375705,1.5745547740842933,3.8401847446272113
20.298809896863023,1.578463674617623,1.9055478143845215
20.523814725456152,1.5619670269689878,1.000003610515091
20.733435082655674,1.552156447213654,1.0019144928557246
20.938300309377365,1.5536840520446227,1.1362816084671195
21.1448324378024,1.553377942227005,2.460700821667674
21.344979632762573,1.554659819746678,3.2260020097809226
21.5117921362474,1.5410405151408588,1.0001696930707966
21.73073229036323,1.5404087669678364,1.5844121870298895
21.95485498606148,1.5426377796961583,2.3907211518728393
22.20596676158485,1.53909757747366,1.0106027794805044
22.391494133413797,1.5434347890362181,1.115343774926265
22.471070700243693,1.545225556397597,2.404530424718773
22.509363663122596,1.5519768825232172,1.2821481653273734
22.56419627871732,1.5567547384720692,9.328066125205297
22.598967210814312,1.567147342315325,1.4072195269498304
22.64322371708229,1.577385776175028,2.199556368893626
22.61321406138603,1.569905986962101,1.0000169764011009
22.661963810914607,1.572008964674268,9.6046432422727
22.67230270344331,1.574539835017185,31.880943866518198
22.6319643983757,1.5711916504039254,28.555681850491297
22.672091538705775,1.568622338636467,54.665981850520794
22.70653447225591,1.5735311287833051,42.79235769108213
22.548287352550734,1.5721647218008796,35.442427341158
22.387004024927865,1.5698238972794238,32.15162018876266
22.211063260139472,1.5749024764429678,1.0934143013407447
22.047472587493345,1.5747816388330877,2.613106378214526
21.88025455696495,1.573412110136106,3.322556020426608
21.74249990369814,1.574300458317775,1.5413594289578854
21.58193385711304,1.5736658544605888,1.156191622484798
21.434272028849133,1.5741441947841859,2.975287970516762
21.302249888072232,1.5750853307527966,1.6521572409032463
21.13864592300054,1.5741474303787861,1.4614713252378757
21.041571219967746,1.5728270904860964,4.713012092080241
20.95579766422963,1.5722976397349273,10.849065391159744
20.848196278028468,1.569650256447898,4.448591291601363
20.742977218194657,1.5739039087853846,42.39553625372196
20.60655520919764,1.5720337953523507,39.1062530929219
20.484241554048822,1.5743510912747534,56.153506311239354
20.366686955671252,1.5708875374058888,12.97824218448655
20.303889909869433,1.5768135422574974,2.1617417077535155
20.233771915145528,1.58285834767948,4.972630916144414
20.164486386690392,1.582379833253713,7.279165920751724
20.02912898617726,1.5834817366299616,12.950275321722449
19.897124025591754,1.5840364916747245,54.97753271368465
19.76189353437158,1.5801013187399235,1.2256561860112
19.6304485904432,1.5830904019088792,53.86097877267071
19.515125740394463,1.578707342468378,37.2139702874737
19.411207817971285,1.587988635322268,84.96362511760606
19.33238574077273,1.59868089823188,51.41807989881909
19.188498032292507,1.6050053578244958,75.88381446104886
19.075256597947966,1.6084738539716013,74.77046549361087
18.95832999121047,1.6055353794261171,41.24377232820444
18.818571392660242,1.6066130865417672,36.15152615597554
18.679480544673584,1.6053566816674059,9.140341797814125
18.511743534412542,1.5777709976119214,1.0027507659468464
18.418265101916138,1.5779483800975316,50.08878940725872
18.307974196724643,1.5764613528203537,75.22417152426424
18.17482633428303,1.5767248534560443,76.28382794989761
18.094722767703637,1.5821272763014689,141.87927446521937
17.976081210629996,1.578124009769213,86.37411283980822
17.844293683861217,1.5768408442070962,87.03966119346343
17.734253245133164,1.5823154516128917,160.7301731569159
17.654809410987557,1.5787532995332463,187.0304501456052
17.512854455304062,1.5728656250860393,32.07482221332215
17.455259964941224,1.5794118301880735,140.4460893329037
17.40470170638977,1.576125882091237,90.75845451234864
17.29619446833302,1.5799709190562192,170.19323635336383
17.232205991218738,1.5848404582347106,159.19179633990865
17.181911273366108,1.5753176338564476,70.9762465855323
17.09576219254737,1.5787105460295792,208.83632165559655
16.995552167379348,1.5769844527568575,110.13408449990378
16.93627765863982,1.5715550292281952,22.70990597164437
16.87906032169775,1.5687892358276667,74.30520033341293
16.790835011210746,1.5713507528682122,68.81887051167266
16.74023950643932,1.5705011622093539,127.2911495228266
16.667907094442658,1.5762454571608864,115.1234155807274
16.61901550072424,1.5755708456581357,162.96046439303944
16.545633539211924,1.5739745822913938,39.43819681845032
16.477121028619845,1.569951988664463,99.55306911873055
16.42121975888546,1.5711554762952924,159.5716143113496
16.409524280038873,1.573490865122171,88.32297062217079
16.32891318630652,1.566447761797667,46.14855694429385
16.28746858684439,1.5736747066386825,92.6315133973471
16.261160810121066,1.5763014011937602,82.39007694999447
16.215804559902026,1.572533982970863,74.20268512422047
